,Date,Volume,Open,High,Low,Adj Close
922,2021-07-08,68319967.0,209.4566,218.1433,206.82,217.6033
921,2021-07-09,54421655.0,217.7283,219.6366,214.8966,218.9833
920,2021-07-12,77781128.0,220.7333,229.08,220.7203,228.5666
919,2021-07-13,62898276.0,228.7733,231.0933,222.0986,222.8466
918,2021-07-14,64923576.0,223.5833,226.2033,217.6133,217.7933
917,2021-07-15,60628716.0,219.4633,222.0466,212.6266,216.8666
916,2021-07-16,49112915.0,218.2266,218.8999,214.0666,214.74
915,2021-07-19,63891276.0,209.9633,215.7333,207.0966,215.4066
914,2021-07-20,46461395.0,217.33,220.7972,213.5003,220.1666
913,2021-07-21,41860024.0,219.87,221.6199,216.7633,218.43
912,2021-07-22,45317195.0,218.8142,220.7233,214.8667,216.42
911,2021-07-23,43814824.0,215.4533,216.2666,212.4333,214.46
910,2021-07-26,76009688.0,216.99,222.7333,215.7033,219.2066
909,2021-07-27,98439880.0,221.1333,222.1666,209.08,214.9266
908,2021-07-28,48019805.0,215.665,218.3233,213.1333,215.66
907,2021-07-29,91183929.0,216.5966,227.8966,216.2666,225.7833
906,2021-07-30,88969239.0,223.9193,232.51,223.0,229.0666
905,2021-08-02,100847320.0,233.3333,242.3133,232.8,236.5566
904,2021-08-03,64860756.0,239.6666,240.8833,233.67,236.58
903,2021-08-04,51007955.0,237.0,241.6333,236.31,236.9733
902,2021-08-05,38758924.0,238.6666,240.3166,237.1366,238.21
901,2021-08-06,46869155.0,237.3,238.7766,232.5433,233.0333
900,2021-08-09,44146054.0,236.7233,239.6766,235.0433,237.92
899,2021-08-10,40296934.0,237.9966,238.8633,233.96,236.6633
898,2021-08-11,29401677.0,237.57,238.3933,234.7366,235.94
897,2021-08-12,53045075.0,235.4466,240.9333,233.1333,240.75
896,2021-08-13,50194415.0,241.2366,243.3,238.1133,239.0566
895,2021-08-16,69309907.0,235.0233,236.5,225.4666,228.7233
894,2021-08-17,71163847.0,224.22,224.86,216.28,221.9033
893,2021-08-18,61048146.0,223.2493,231.9233,223.1166,229.6633
892,2021-08-19,42940474.0,226.07,228.85,222.53,224.49
891,2021-08-20,44525614.0,227.6166,230.7099,224.5666,226.7533
890,2021-08-23,60794586.0,228.4806,237.3766,226.9168,235.4333
889,2021-08-24,39249214.0,236.8933,238.4066,234.2133,236.1633
888,2021-08-25,37936684.0,235.6766,238.99,234.6666,237.0666
887,2021-08-26,39642874.0,236.1033,238.4666,232.54,233.72
886,2021-08-27,41501284.0,235.0,238.3333,234.0333,237.3066
885,2021-08-30,55812666.0,238.2383,243.6666,237.5766,243.6366
884,2021-08-31,62566326.0,244.3333,246.7966,242.1466,245.24
883,2021-09-01,39613024.0,244.6933,247.33,243.7567,244.6966
882,2021-09-02,38390224.0,244.8333,246.99,243.5133,244.13
881,2021-09-03,45813155.0,244.083,244.6666,241.4,244.5233
880,2021-09-07,60119496.0,246.6666,253.4,246.42,250.9733
879,2021-09-08,56379126.0,253.86,254.8166,246.9244,251.29
878,2021-09-09,42233194.0,251.1366,254.0333,250.5433,251.62
877,2021-09-10,45552515.0,253.2,254.2033,244.84,245.4233
876,2021-09-13,68857447.0,246.738,248.26,236.2833,247.6666
875,2021-09-14,55574646.0,247.5233,251.49,245.4666,248.1633
874,2021-09-15,46073075.0,248.3333,252.2866,246.12,251.9433
873,2021-09-16,41770174.0,250.9433,252.97,249.2033,252.33
872,2021-09-17,84612548.0,252.3833,253.68,250.0,253.1633
871,2021-09-20,74272957.0,244.8525,247.3333,239.5416,243.39
870,2021-09-21,48992165.0,244.93,248.2466,243.48,246.46
869,2021-09-22,45378815.0,247.8421,251.2233,246.3733,250.6466
868,2021-09-23,35842594.0,251.6666,252.7333,249.3066,251.2133
867,2021-09-24,64119066.0,248.63,258.2666,248.1866,258.13
866,2021-09-27,84211988.0,257.7066,266.3333,256.4366,263.7866
865,2021-09-28,76144268.0,262.4,265.2133,255.3933,259.1866
864,2021-09-29,62828646.0,259.9333,264.5,256.8933,260.4366
863,2021-09-30,53867885.0,260.3333,263.0435,258.3333,258.4933
862,2021-10-01,51094235.0,259.4666,260.26,254.53,258.4066
861,2021-10-04,91450029.0,265.5,268.9899,258.7066,260.51
860,2021-10-05,55297896.0,261.5986,265.77,258.0666,260.1966
859,2021-10-06,43898314.0,258.7333,262.22,257.74,260.9166
858,2021-10-07,57587346.0,261.82,268.3333,261.1266,264.5366
857,2021-10-08,50215805.0,265.4033,265.46,260.3033,261.83
856,2021-10-11,42600964.0,262.55,267.08,261.8333,263.98
855,2021-10-12,66060127.0,266.9766,270.7733,265.5233,268.5733
854,2021-10-13,42360244.0,270.1566,271.8033,268.5933,270.36
853,2021-10-14,36741514.0,271.83,273.4166,271.1167,272.7733
852,2021-10-15,56773716.0,274.5793,281.07,274.1166,281.01
851,2021-10-18,72621727.0,283.93,291.7533,283.8233,290.0366
850,2021-10-19,52143395.0,292.51,292.65,287.5033,288.09
849,2021-10-20,42096154.0,288.45,289.83,285.7933,288.6
848,2021-10-21,94444359.0,285.3333,300.0,285.1682,298.0
847,2021-10-22,68642527.0,298.5,303.3333,296.9866,303.2266
846,2021-10-25,188556319.0,316.8433,348.34,314.7333,341.62
845,2021-10-26,187244929.0,341.5633,364.98,333.8133,339.4766
844,2021-10-27,115579392.0,346.5533,356.96,343.5933,345.9533
843,2021-10-28,81639518.0,356.1016,360.3333,351.4,359.0133
842,2021-10-29,89755269.0,360.62,371.7366,357.735,371.3333
841,2021-11-01,168146177.0,381.6666,403.25,372.8866,402.8633
840,2021-11-02,128213413.0,386.4516,402.8633,382.0,390.6666
839,2021-11-03,103885570.0,392.4433,405.13,384.2066,404.62
838,2021-11-04,76192238.0,411.47,414.4966,405.6666,409.97
837,2021-11-05,64886436.0,409.3333,413.29,402.6666,407.3633
836,2021-11-08,100337170.0,383.2616,399.0,377.6666,387.6466
835,2021-11-09,177317538.0,391.2,391.5,337.1733,341.1666
834,2021-11-10,128408173.0,336.8033,359.3666,329.1033,355.9833
833,2021-11-11,67189717.0,367.59,368.3233,351.56,354.5033
832,2021-11-12,76719458.0,349.1666,351.5,339.7333,344.4733
831,2021-11-15,104326960.0,339.21,343.9933,326.2,337.7966
830,2021-11-16,79627088.0,334.4366,352.3999,334.06,351.5766
829,2021-11-17,94336119.0,354.5033,373.2133,351.8333,363.0033
828,2021-11-18,62696796.0,368.85,370.6666,358.34,365.46
827,2021-11-19,64926786.0,366.29,379.5733,364.2333,379.02
826,2021-11-22,99217540.0,387.4433,400.65,377.4766,385.6233
825,2021-11-23,108515111.0,389.17,393.4999,354.2333,369.6766
824,2021-11-24,67680727.0,360.13,377.59,354.0,372.0
823,2021-11-26,35042674.0,366.49,369.5942,360.3333,360.64
822,2021-11-29,58393416.0,366.9966,380.89,366.73,378.9966
821,2021-11-30,81276128.0,381.4566,389.3333,372.6666,381.5866
820,2021-12-01,68804107.0,386.8983,390.9466,363.5866,365.0
819,2021-12-02,73114867.0,366.3533,371.0,352.2166,361.5333
818,2021-12-03,92322009.0,361.5966,363.5251,333.4033,338.3233
817,2021-12-06,81663128.0,333.8366,340.5466,316.8333,336.3366
816,2021-12-07,56084586.0,348.0666,352.5579,342.27,350.5833
815,2021-12-08,41906374.0,350.9033,357.46,344.3333,356.32
814,2021-12-09,59438496.0,353.5466,354.1633,334.12,334.6
813,2021-12-10,59664366.0,336.25,340.3265,327.51,339.01
812,2021-12-13,78595508.0,333.6966,335.0,317.14,322.1366
811,2021-12-14,70806277.0,315.0,322.1366,310.0,319.5033
810,2021-12-15,75169238.0,317.7366,326.2499,309.4167,325.33
809,2021-12-16,82771448.0,331.5,331.66,307.2833,308.9733
808,2021-12-17,100880260.0,304.9233,320.2199,303.0133,310.8566
807,2021-12-20,56480016.0,303.5666,307.2294,297.7966,299.98
806,2021-12-21,71517937.0,305.6233,313.1666,295.3733,312.8433
805,2021-12-22,93634089.0,321.8866,338.5533,319.0166,336.29
804,2021-12-23,92713299.0,335.6,357.6589,332.52,355.6666
803,2021-12-27,71145817.0,357.89,372.3333,356.905,364.6466
802,2021-12-28,60323916.0,369.83,372.9999,359.4733,362.8233
801,2021-12-29,56154066.0,366.2133,368.0,354.7133,362.0633
800,2021-12-30,47040935.0,353.7766,365.1833,351.05,356.78
799,2021-12-31,40733644.0,357.8148,360.6666,351.53,352.26
798,2022-01-03,104686060.0,382.5833,400.3566,378.68,399.9266
797,2022-01-04,100248280.0,396.5166,402.6666,374.35,383.1966
796,2022-01-05,80119808.0,382.2166,390.1133,360.3367,362.7066
795,2022-01-06,90336489.0,359.0,362.6666,340.1666,354.9
794,2022-01-07,84164768.0,360.1233,360.3099,336.6666,342.32
793,2022-01-10,91814889.0,333.3333,353.0333,326.6666,352.7066
792,2022-01-11,66063217.0,351.2233,358.6166,346.2733,354.8
791,2022-01-12,83739038.0,359.6166,371.6133,357.53,368.74
790,2022-01-13,97209790.0,369.6883,371.8666,342.1797,343.8533
789,2022-01-14,72924427.0,339.96,350.6666,337.7929,349.87
788,2022-01-18,66989407.0,342.2016,356.9299,338.6866,343.5033
787,2022-01-19,75442508.0,347.235,351.5566,331.6666,331.8833
786,2022-01-20,70488757.0,336.5766,347.22,331.3333,332.09
785,2022-01-21,103416040.0,332.1133,334.85,313.5,314.6333
784,2022-01-24,152375145.0,301.5866,311.171,283.8233,310.0
783,2022-01-25,86595909.0,304.7333,317.0866,301.07,306.1333
782,2022-01-26,104867290.0,317.4766,329.23,302.0,312.47
781,2022-01-27,147109575.0,311.12,311.7966,276.3333,276.3666
780,2022-01-28,134788963.0,277.1866,285.8333,264.0033,282.1166
779,2022-01-31,104436100.0,290.9033,312.6633,287.35,312.24
778,2022-02-01,73138357.0,311.7366,314.5666,301.6666,310.4166
777,2022-02-02,66793057.0,309.3933,310.5,296.47,301.8866
776,2022-02-03,78855578.0,294.0,312.3333,293.5066,297.0466
775,2022-02-04,73625467.0,299.0733,312.1666,293.7233,307.7733
774,2022-02-07,60994476.0,307.93,315.9233,300.9029,302.4466
773,2022-02-08,50729015.0,301.8433,308.7633,298.2666,307.3333
772,2022-02-09,52259555.0,311.6666,315.4233,306.6666,310.6666
771,2022-02-10,66126847.0,302.79,314.6033,298.9,301.5166
770,2022-02-11,79645868.0,303.21,305.32,283.5666,286.6666
769,2022-02-14,67756417.0,287.19,299.6266,284.3833,291.92
768,2022-02-15,57649536.0,300.0,307.6666,297.7924,307.4766
767,2022-02-16,51294395.0,304.6833,308.8099,300.4033,307.7966
766,2022-02-17,55178436.0,304.42,306.1666,291.3666,292.1166
765,2022-02-18,68501857.0,295.3333,295.6233,279.2033,285.66
764,2022-02-22,83288198.0,278.0433,285.5779,267.0333,273.8433
763,2022-02-23,95257030.0,276.81,278.4332,253.52,254.68
762,2022-02-24,135322304.0,233.4633,267.4933,233.3333,266.9233
761,2022-02-25,76067768.0,269.7433,273.1666,260.8001,269.9566
760,2022-02-28,99006880.0,271.67,292.2866,271.5691,290.1433
759,2022-03-01,74766877.0,289.8933,296.6266,284.5933,288.1233
758,2022-03-02,74643457.0,290.71,295.4933,281.424,293.2966
757,2022-03-03,61623516.0,292.9233,295.4796,277.5333,279.7633
756,2022-03-04,67179877.0,283.0333,285.2166,275.0536,279.43
755,2022-03-07,72494167.0,285.4333,288.7133,268.19,268.1933
754,2022-03-08,80399108.0,265.1766,283.33,260.7233,274.8
753,2022-03-09,59183976.0,279.8266,286.8533,277.3366,286.3233
752,2022-03-10,58648656.0,283.8166,284.8166,270.12,279.4333
751,2022-03-11,67037167.0,280.0656,281.2673,264.59,265.1166
750,2022-03-14,71152267.0,260.2033,266.9,252.0133,255.4566
749,2022-03-15,66841147.0,258.4233,268.5233,252.19,267.2966
748,2022-03-16,84028838.0,269.6666,280.6666,267.42,280.0766
747,2022-03-17,66582967.0,276.9966,291.6666,275.2392,290.5333
746,2022-03-18,100414210.0,291.4966,302.6166,289.13,301.7966
745,2022-03-21,81981668.0,304.9933,314.2833,302.3633,307.0533
744,2022-03-22,105868571.0,310.0,332.62,307.25,331.3266
743,2022-03-23,120676152.0,326.6466,346.9,325.4666,333.0366
742,2022-03-24,68920897.0,336.5766,341.4966,329.6,337.9733
741,2022-03-25,62031546.0,336.0,340.5999,332.44,336.88
740,2022-03-28,102506080.0,355.0333,365.9599,351.2,363.9466
739,2022-03-29,73614817.0,369.33,371.59,357.7033,366.5233
738,2022-03-30,59865006.0,363.7233,371.3166,361.3333,364.6633
737,2022-03-31,48992765.0,364.8566,367.7133,358.8803,359.2
736,2022-04-01,54263225.0,360.3833,364.9166,355.5466,361.53
735,2022-04-04,82177718.0,363.1266,383.3033,357.51,381.8166
734,2022-04-05,80075018.0,378.7666,384.29,362.4333,363.7533
733,2022-04-06,89348559.0,357.8233,359.6666,342.5666,348.5866
732,2022-04-07,79447058.0,350.7966,358.8633,340.5133,352.42
731,2022-04-08,55013706.0,347.7366,349.48,340.8116,341.83
730,2022-04-11,59357226.0,326.8,336.156,324.88,325.31
729,2022-04-12,65976097.0,332.5466,340.3973,325.5333,328.9833
728,2022-04-13,55121226.0,327.025,342.08,324.3656,340.79
727,2022-04-14,58422426.0,333.0966,337.5699,327.3966,328.3333
726,2022-04-18,51715235.0,329.6766,338.3066,324.47,334.7633
725,2022-04-19,49847825.0,335.02,344.98,331.775,342.7166
724,2022-04-20,70711327.0,343.3333,344.6666,325.0833,325.7333
723,2022-04-21,105416351.0,358.2433,364.0733,332.1383,336.26
722,2022-04-22,69696577.0,338.3033,344.95,331.3333,335.0166
721,2022-04-25,68341357.0,326.3233,336.2066,325.1,332.6733
720,2022-04-26,136133684.0,331.81,333.3333,291.6666,292.14
719,2022-04-27,76956398.0,299.5266,306.0,292.4533,293.8366
718,2022-04-28,124948542.0,299.9933,300.0,273.9,292.5033
717,2022-04-29,88133019.0,300.75,311.4666,290.0,290.2533
716,2022-05-02,75781388.0,286.9233,302.1199,282.6766,300.98
715,2022-05-03,63709596.0,301.06,308.0266,296.1966,303.0833
714,2022-05-04,81643718.0,301.3133,318.5,295.0933,317.54
713,2022-05-05,92519199.0,313.07,315.2,285.9,291.0933
712,2022-05-06,72903127.0,295.6666,296.0,281.035,288.55
711,2022-05-09,90810219.0,278.8166,281.8766,260.3833,262.37
710,2022-05-10,84401648.0,273.1033,275.12,258.0833,266.68
709,2022-05-11,97224460.0,265.0,269.9233,242.4,244.6666
708,2022-05-12,140312864.0,233.6666,253.22,226.6666,242.6666
707,2022-05-13,92150739.0,257.8266,262.4499,250.5216,256.53
706,2022-05-16,86098539.0,255.72,256.5866,239.6961,241.4566
705,2022-05-17,80236118.0,249.12,254.8266,242.95,253.87
704,2022-05-18,87811809.0,248.1733,253.5,233.6033,236.6033
703,2022-05-19,90296679.0,235.6666,244.6666,231.37,236.4733
702,2022-05-20,144973334.0,237.9966,240.5273,211.0,221.3
701,2022-05-23,88903659.0,218.34,226.6517,212.6866,224.9666
700,2022-05-24,89092539.0,217.8433,217.9733,206.8566,209.3866
699,2022-05-25,92139339.0,207.95,223.1066,207.67,219.6
698,2022-05-26,106003361.0,220.4733,239.5566,217.8866,235.91
697,2022-05-27,89294979.0,241.0833,253.2666,240.177,253.21
696,2022-05-31,101914390.0,257.9466,259.6,244.7433,252.7533
695,2022-06-01,77247968.0,251.72,257.3266,243.64,246.79
694,2022-06-02,93473139.0,244.1566,264.21,242.0666,258.3333
693,2022-06-03,112393751.0,243.225,247.7966,233.4178,234.5166
692,2022-06-06,84204518.0,244.3533,244.8666,234.35,238.28
691,2022-06-07,72808597.0,234.0,239.9966,230.0933,238.8866
690,2022-06-08,76210628.0,240.0866,249.9633,239.1766,241.8666
689,2022-06-09,96491320.0,249.34,255.5466,239.3266,239.7066
688,2022-06-10,98090920.0,235.1566,239.5,227.9133,232.23
687,2022-06-13,102767260.0,223.1666,226.6333,214.6833,215.7366
686,2022-06-14,97988800.0,218.2866,226.33,211.7366,220.89
685,2022-06-15,119131962.0,220.9166,235.6633,218.15,233.0
684,2022-06-16,107390711.0,222.7366,225.1666,208.6933,213.1
683,2022-06-17,92641779.0,213.4333,220.9694,213.1966,216.76
682,2022-06-21,122792982.0,224.6033,243.5773,224.3333,237.0366
681,2022-06-22,101527270.0,234.5033,246.8333,233.8266,236.0866
680,2022-06-23,104202700.0,237.905,239.3166,228.6366,235.07
679,2022-06-24,95770720.0,237.4683,246.0666,236.0866,245.7066
678,2022-06-27,89178309.0,249.3666,252.07,242.5655,244.92
677,2022-06-28,90666519.0,244.4833,249.97,232.3433,232.6633
676,2022-06-29,82897268.0,230.5,231.1733,222.2733,228.49
675,2022-06-30,94600449.0,224.51,229.4566,218.8633,224.4733
674,2022-07-01,74460457.0,227.0,230.23,222.12,227.2633
673,2022-07-05,84779108.0,223.0,233.1466,216.1667,233.0666
672,2022-07-06,71853637.0,230.78,234.5633,227.1866,231.7333
671,2022-07-07,81930698.0,233.92,245.3616,232.21,244.5433
670,2022-07-08,101854090.0,242.3333,254.9799,241.1614,250.7633
669,2022-07-11,99509230.0,252.1033,253.0633,233.6266,234.3433
668,2022-07-12,87930969.0,236.8466,239.7733,228.3683,233.07
667,2022-07-13,97954510.0,225.5,242.0599,225.0333,237.04
666,2022-07-14,78557498.0,234.8966,238.6533,229.3333,238.3133
665,2022-07-15,69683017.0,240.0,243.6233,236.89,240.0666
664,2022-07-18,82537448.0,244.9366,250.5166,239.6033,240.5466
663,2022-07-19,80890118.0,245.0,247.14,236.9766,245.53
662,2022-07-20,88864089.0,246.7833,250.6633,243.483,247.5
661,2022-07-21,142032194.0,255.1066,273.2666,254.8666,271.7066
660,2022-07-22,103472860.0,276.22,280.7866,270.7133,272.2433
659,2022-07-25,64073526.0,272.2166,274.1466,267.4,268.4333
658,2022-07-26,66820777.0,266.5133,267.3099,256.2633,258.86
657,2022-07-27,88110009.0,263.81,275.9256,261.79,274.82
656,2022-07-28,84723008.0,280.0666,283.3,272.8,280.9
655,2022-07-29,95312890.0,280.7,298.32,279.1,297.15
654,2022-08-01,117042912.0,301.275,311.8782,295.0,297.2766
653,2022-08-02,95577490.0,294.0033,307.8333,292.6666,300.5866
652,2022-08-03,80091128.0,305.0,309.55,301.15,307.3966
651,2022-08-04,72256327.0,311.0,313.6066,305.0,308.6333
650,2022-08-05,113172911.0,302.67,304.6066,285.5446,288.17
649,2022-08-08,99365290.0,295.0,305.2,289.0854,290.4233
648,2022-08-09,86244699.0,290.2933,292.3966,279.3533,283.3333
647,2022-08-10,94918869.0,297.0666,297.51,283.37,294.3566
646,2022-08-11,70155067.0,296.5133,298.2366,285.8333,286.63
645,2022-08-12,79657298.0,289.415,300.16,285.0333,300.03
644,2022-08-15,89359179.0,301.7866,313.1333,301.23,309.32
643,2022-08-16,88136319.0,311.6666,314.6666,302.8833,306.5633
642,2022-08-17,68765977.0,303.3966,309.6566,300.0333,303.9966
641,2022-08-18,47500535.0,306.0,306.5,301.8533,302.87
640,2022-08-19,61395396.0,299.0,300.36,292.5,296.6666
639,2022-08-22,55843356.0,291.9133,292.4,286.2966,289.9133
638,2022-08-23,63985056.0,291.4533,298.8266,287.9233,296.4533
637,2022-08-24,57259716.0,297.5633,303.6466,296.5,297.0966
636,2022-08-25,53230010.0,302.36,302.96,291.6,296.07
635,2022-08-26,57163950.0,297.43,302.0,287.47,288.09
634,2022-08-29,41864740.0,282.83,287.74,280.7,284.82
633,2022-08-30,50541760.0,287.865,288.48,272.65,277.7
632,2022-08-31,52107340.0,280.62,281.25,271.81,275.61
631,2022-09-01,54287020.0,272.575,277.58,266.15,277.16
630,2022-09-02,50890090.0,281.065,282.35,269.08,270.21
629,2022-09-06,55859980.0,272.675,275.99,265.74,274.42
628,2022-09-07,50028920.0,273.1,283.84,272.27,283.7
627,2022-09-08,53713120.0,281.3,289.5,279.76,289.26
626,2022-09-09,54470850.0,291.67,299.85,291.245,299.68
625,2022-09-12,48674600.0,300.72,305.49,300.4,304.42
624,2022-09-13,68229620.0,292.9,297.3999,290.4,292.13
623,2022-09-14,72628650.0,292.24,306.0,291.64,302.61
622,2022-09-15,64795520.0,301.825,309.12,300.7247,303.75
621,2022-09-16,87087790.0,299.605,303.71,295.6005,303.35
620,2022-09-19,60231160.0,300.09,309.84,297.8,309.07
619,2022-09-20,61642780.0,306.91,313.33,305.58,308.73
618,2022-09-21,62555660.0,308.29,313.8,300.63,300.8
617,2022-09-22,70545410.0,299.86,301.29,285.82,288.59
616,2022-09-23,63748360.0,283.09,284.5,272.82,275.33
615,2022-09-26,58076910.0,271.83,284.09,270.31,276.01
614,2022-09-27,61925190.0,283.84,288.67,277.51,282.94
613,2022-09-28,54664810.0,283.08,289.0,277.57,287.81
612,2022-09-29,77620640.0,282.76,283.65,265.78,268.21
611,2022-09-30,67726600.0,266.145,275.57,262.47,265.25
610,2022-10-03,98363540.0,254.5,255.16,241.01,242.4
609,2022-10-04,109578500.0,250.52,257.5,242.01,249.44
608,2022-10-05,86982670.0,245.01,246.6697,233.27,240.81
607,2022-10-06,69298440.0,239.44,244.58,235.35,238.13
606,2022-10-07,83916800.0,233.935,234.5715,222.02,223.07
605,2022-10-10,67925020.0,223.93,226.99,218.3582,222.96
604,2022-10-11,77013200.0,220.945,225.75,215.0,216.5
603,2022-10-12,66860700.0,215.33,219.2999,211.51,217.24
602,2022-10-13,91483050.0,208.3,222.99,206.22,221.72
601,2022-10-14,94124510.0,224.01,226.26,204.16,204.99
600,2022-10-17,79428810.0,210.04,221.86,209.45,219.35
599,2022-10-18,75891910.0,229.5,229.82,217.25,220.19
598,2022-10-19,66571480.0,219.8,222.93,217.78,222.04
597,2022-10-20,117798100.0,208.28,215.55,202.0,207.28
596,2022-10-21,75713750.0,206.415,214.66,203.8,214.44
595,2022-10-24,100446800.0,205.82,213.5,198.5863,211.25
594,2022-10-25,96507870.0,210.1,224.3498,210.0,222.415
593,2022-10-26,85327080.0,219.4,230.6,218.2,224.64
592,2022-10-27,61638820.0,229.77,233.81,222.85,225.09
591,2022-10-28,69152390.0,225.4,228.86,216.35,228.52
590,2022-10-31,61554340.0,226.19,229.85,221.94,227.54
589,2022-11-01,62688820.0,234.05,237.3951,227.28,227.82
588,2022-11-02,63070290.0,226.04,227.8699,214.82,214.98
587,2022-11-03,56538850.0,211.36,221.2,210.14,215.31
586,2022-11-04,98622210.0,222.6,223.8,203.08,207.47
585,2022-11-07,93916520.0,208.65,208.9,196.66,197.08
584,2022-11-08,128803400.0,194.02,195.2,186.75,191.3
583,2022-11-09,127062700.0,190.775,195.89,177.12,177.59
582,2022-11-10,132703000.0,189.9,191.0,180.03,190.72
581,2022-11-11,114403600.0,186.0,196.52,182.59,195.97
580,2022-11-14,92226650.0,192.77,195.73,186.34,190.95
579,2022-11-15,91293790.0,195.88,200.8237,192.06,194.42
578,2022-11-16,66567600.0,191.51,192.57,185.66,186.92
577,2022-11-17,64335970.0,183.96,186.16,180.9,183.17
576,2022-11-18,76048870.0,185.05,185.19,176.55,180.19
575,2022-11-21,92882710.0,175.85,176.77,167.54,167.87
574,2022-11-22,78452330.0,168.63,170.92,166.185,169.91
573,2022-11-23,109536700.0,173.57,183.62,172.5,183.2
572,2022-11-25,50672740.0,185.06,185.2,180.63,182.86
571,2022-11-28,93038150.0,179.96,188.5,179.0,182.92
570,2022-11-29,83357110.0,184.99,186.38,178.75,180.83
569,2022-11-30,109186400.0,182.43,194.76,180.6301,194.7
568,2022-12-01,80046210.0,197.08,198.92,191.8,194.7
567,2022-12-02,73645920.0,191.78,196.25,191.11,194.86
566,2022-12-05,93122670.0,189.44,191.27,180.55,182.45
565,2022-12-06,92150820.0,181.215,183.65,175.33,179.82
564,2022-12-07,84213280.0,175.03,179.38,172.218,174.04
563,2022-12-08,97624490.0,172.2,175.2,169.06,173.44
562,2022-12-09,104872300.0,173.84,182.5,173.36,179.05
561,2022-12-12,109794500.0,176.1,177.37,167.52,167.82
560,2022-12-13,175862700.0,174.87,175.05,156.91,160.95
559,2022-12-14,140682300.0,159.25,161.62,155.31,156.8
558,2022-12-15,122334500.0,153.44,160.9299,153.28,157.67
557,2022-12-16,139032200.0,159.635,160.99,150.04,150.23
556,2022-12-19,139390600.0,154.0,155.25,145.82,149.87
555,2022-12-20,159563300.0,146.05,148.47,137.66,137.8
554,2022-12-21,145417400.0,139.335,141.26,135.89,137.57
553,2022-12-22,210090300.0,136.0,136.63,122.26,125.35
552,2022-12-23,166989700.0,126.37,128.6173,121.02,123.15
551,2022-12-27,208643400.0,117.495,119.67,108.76,109.1
550,2022-12-28,221070500.0,110.35,116.27,108.24,112.71
549,2022-12-29,221923300.0,120.385,123.57,117.495,121.82
548,2022-12-30,157777300.0,119.95,124.48,119.75,123.18
547,2023-01-03,231402800.0,118.47,118.8,104.64,108.1
546,2023-01-04,180389000.0,109.11,114.59,107.52,113.64
545,2023-01-05,157986300.0,110.51,111.75,107.1601,110.34
544,2023-01-06,220911100.0,103.0,114.39,101.81,113.06
543,2023-01-09,190284000.0,118.96,123.52,117.11,119.77
542,2023-01-10,167642500.0,121.07,122.76,114.92,118.85
541,2023-01-11,183810800.0,122.09,125.95,120.51,123.22
540,2023-01-12,169400900.0,122.56,124.1311,117.0,123.56
539,2023-01-13,180714100.0,116.55,122.63,115.6,122.4
538,2023-01-17,186477000.0,125.695,131.7,125.02,131.49
537,2023-01-18,195680300.0,136.555,136.68,127.01,128.78
536,2023-01-19,170291900.0,127.26,129.99,124.3082,127.17
535,2023-01-20,138858100.0,128.68,133.51,127.3466,133.42
534,2023-01-23,203119200.0,135.87,145.3793,134.27,143.75
533,2023-01-24,158699100.0,143.0,146.5,141.1,143.89
532,2023-01-25,192734300.0,141.905,146.41,138.07,144.43
531,2023-01-26,234815100.0,159.965,161.42,154.76,160.27
530,2023-01-27,306590600.0,162.43,180.68,161.17,177.9
529,2023-01-30,230878800.0,178.05,179.77,166.5,166.66
528,2023-01-31,196813500.0,164.57,174.3,162.78,173.22
527,2023-02-01,213806300.0,173.89,183.805,169.93,181.41
526,2023-02-02,217448300.0,187.325,196.7501,182.61,188.27
525,2023-02-03,232662000.0,183.95,199.0,183.69,189.98
524,2023-02-06,186188100.0,193.01,198.17,189.92,194.76
523,2023-02-07,186010300.0,196.43,197.5,189.55,196.81
522,2023-02-08,180673600.0,196.1,203.0,194.31,201.29
521,2023-02-09,215431400.0,207.775,214.0,204.77,207.32
520,2023-02-10,204754100.0,202.225,206.2,192.89,196.89
519,2023-02-13,172475500.0,194.415,196.3,187.61,194.64
518,2023-02-14,216455700.0,191.94,209.82,189.44,209.25
517,2023-02-15,182108600.0,211.755,214.66,206.11,214.24
516,2023-02-16,229586500.0,210.78,217.65,201.84,202.04
515,2023-02-17,213738500.0,199.985,208.44,197.5,208.31
514,2023-02-21,180018600.0,204.99,209.71,197.22,197.37
513,2023-02-22,191828500.0,197.93,201.99,191.78,200.86
512,2023-02-23,146360000.0,203.91,205.14,196.33,202.07
511,2023-02-24,142228100.0,196.325,197.6695,192.8,196.88
510,2023-02-27,161028300.0,202.03,209.42,201.26,207.63
509,2023-02-28,153144900.0,210.59,211.23,203.75,205.71
508,2023-03-01,156852800.0,206.21,207.2,198.52,202.77
507,2023-03-02,181979200.0,186.74,193.7499,186.01,190.9
506,2023-03-03,154193300.0,194.795,200.48,192.88,197.79
505,2023-03-06,128100100.0,198.54,198.6,192.3,193.81
504,2023-03-07,148125800.0,191.38,194.2,186.1,187.71
503,2023-03-08,151897800.0,185.04,186.5,180.0,182.0
502,2023-03-09,170023800.0,180.25,185.18,172.5124,172.92
501,2023-03-10,191488900.0,175.13,178.29,168.44,173.44
500,2023-03-13,167790300.0,167.455,177.35,163.91,174.48
499,2023-03-14,143717900.0,177.31,183.8,177.1401,183.26
498,2023-03-15,145995600.0,180.8,182.34,176.03,180.45
